year,gear,flag_iso2,fleet,species,catch,units,flag_name,flag_iso3,is_SID
2007,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2007,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2007,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2007,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2007,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2007,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2007,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2007,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2007,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2007,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2007,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2007,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2007,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2007,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2007,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2007,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2007,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2007,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2007,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2007,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,bet,106,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,bet,5447,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,bet,337,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,bet,7598,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,bet,2125,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,pbf,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,skj,93881,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,skj,124710,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,skj,37326,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,yft,3505,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,yft,20651,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,yft,6016,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,yft,18800,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,yft,14083,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,blm,7,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,blm,356,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,blm,126,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,bum,80,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,bum,1190,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,bum,171,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,mls,232,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,mls,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,swo,4,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,swo,654,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,swo,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,ham,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,mak,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2008,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2008,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2008,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2008,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2008,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,bet,155,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,bet,5816,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,bet,547,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,bet,6328,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,bet,2916,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,pbf,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,skj,89210,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,skj,133913,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,skj,56862,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,yft,15345,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,yft,25963,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,yft,19703,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,yft,18755,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,yft,13122,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,blm,7,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,blm,348,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,blm,49,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,bum,80,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,bum,1163,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,bum,123,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,mls,227,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,mls,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,swo,4,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,swo,640,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,swo,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,ham,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,mak,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2009,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2009,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2009,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2009,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2009,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,bet,218,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,bet,3380,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,bet,490,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,bet,4645,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,bet,2038,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,pbf,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,skj,79842,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,skj,134697,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,skj,59098,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,yft,10692,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,yft,23245,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,yft,17634,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,yft,15482,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,yft,6793,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,blm,7,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,blm,348,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,blm,333,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,bum,80,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,bum,1163,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,bum,113,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,mls,227,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,mls,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,swo,4,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,swo,640,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,swo,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,ham,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,mak,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2010,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2010,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2010,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2010,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2010,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,bet,444,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,bet,4714,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,bet,2688,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,bet,3308,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,bet,1746,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,pbf,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,skj,95446,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,skj,123515,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,skj,51139,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,yft,10738,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,yft,26606,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,yft,36296,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,yft,32193,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,yft,8609,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,blm,7,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,blm,348,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,blm,137,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,bum,80,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,bum,1163,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,bum,180,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,mls,227,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,mls,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,swo,4,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,swo,640,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,swo,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,ham,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,mak,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2011,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2011,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2011,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2011,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2011,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,bet,1231,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,bet,5371,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,bet,8565,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,bet,1817,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,bet,1940,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,pbf,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,pbf,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,skj,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,skj,109732,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,skj,100857,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,skj,69058,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,yft,14269,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,yft,18863,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,yft,55227,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,yft,30631,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,yft,25755,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,blm,7,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,blm,348,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,blm,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,blm,110,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,bum,80,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,bum,1163,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,bum,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,bum,250,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,mls,227,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,mls,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,mls,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,swo,4,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,swo,640,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,swo,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,swo,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,ham,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,ham,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,mak,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,mak,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,ocs,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,ocs,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,por,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,por,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,fal,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,fal,0,mt,Indonesia,IDN,FALSE
2012,H,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2012,L,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2012,O,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2012,P,ID,NA,thr,0,mt,Indonesia,IDN,FALSE
2012,S,ID,ID,thr,0,mt,Indonesia,IDN,FALSE
2013,G,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,H,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,K,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,L,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,O,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,P,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,S,ID,ID,alb,0,mt,Indonesia,IDN,FALSE
2013,T,ID,NA,alb,0,mt,Indonesia,IDN,FALSE
2013,G,ID,NA,bet,0,mt,Indonesia,IDN,FALSE
2013,H,ID,NA,bet,471,mt,Indonesia,IDN,FALSE
2013,K,ID,NA,bet,615,mt,Indonesia,IDN,FALSE
2013,L,ID,NA,bet,4513,mt,Indonesia,IDN,FALSE
